EmployeeID,FirstName,LastName,Gender,Age,BusinessTravel,Department,DistanceFromHome (KM),State,Ethnicity,Education,EducationField,JobRole,MaritalStatus,Salary,StockOptionLevel,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,ExperienceLevel,Salary_Capped,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating,ReviewYear,RatingGap,YearWeight,X_WorkLifeBalance,X_EnvironmentSatisfaction,X_JobSatisfaction,X_RelationshipSatisfaction,X_TrainingOpportunitiesTaken,X_EngagementRate,T_JobSatisfaction,T_WorkLifeBalance,T_ManagerRating,Experience_SEM
D2BE-E6F6,Maud,Guerrier,Female,31,Frequent Traveller,Sales,28,NY,White,High School,Marketing,Sales Executive,Married,183189,1,No,2014-01-01,No,8,3,6,6,Mid,183189.0,2022-05-05,4,2,3,1,3,2,3,2,2022,-1,10,2.489795918367347,4.3061224489795915,2.795918367346939,2.9591836734693877,1.3265306122448979,2.775510204081633,-0.1071428571428571,0.10714285714285711,-0.28571428571428564,2.775510204081633
D31B-BEF8,Bent,Plumridege,Male,25,Frequent Traveller,Sales,19,CA,Mixed,Masters,Marketing,Sales Representative,Single,28090,0,No,2016-08-31,Yes,0,0,0,0,Junior,28090.0,2022-05-02,5,4,5,3,0,5,4,4,2022,0,10,3.890909090909091,4.509090909090909,3.5636363636363635,3.8181818181818183,0.8727272727272727,3.330909090909091,0.04242424242424244,0.19393939393939397,-0.006060606060606084,3.330909090909091
D351-C7E4,Doralin,Whiley,Female,42,Some Travel,Technology,9,CA,Asian,High School,Information Systems,Data Scientist,Married,73577,1,No,2013-01-23,No,9,9,9,6,Senior,73577.0,2022-02-16,4,4,2,3,0,5,5,5,2022,0,10,3.7142857142857144,3.7142857142857144,3.4285714285714284,2.6530612244897958,1.0408163265306123,2.9102040816326533,-2.414866213437438e-18,-5.758524823251576e-18,0.17857142857142852,2.9102040816326533
D383-714B,Lindsey,Hedley,Male,26,Frequent Traveller,Technology,12,IL,White,Bachelors,Other,Data Scientist,Married,29449,1,No,2017-04-22,No,5,1,3,1,Junior,29449.0,2022-03-14,3,4,1,2,0,2,3,2,2022,-1,10,2.4705882352941178,4.411764705882353,4.029411764705882,2.3529411764705883,0.7058823529411765,2.7941176470588234,0.19999999999999996,-0.19999999999999993,-0.5,2.7941176470588234
D39D-4015,Joan,Camings,Female,30,Frequent Traveller,Technology,28,NY,White,Bachelors,Information Systems,Software Engineer,Divorced,46388,1,No,2014-01-16,No,8,6,6,3,Senior,46388.0,2022-12-04,4,2,4,3,0,3,3,3,2022,0,10,2.5306122448979593,3.938775510204082,3.183673469387755,3.4693877551020407,1.1020408163265305,2.8448979591836734,-0.17857142857142852,-0.07142857142857142,-0.14285714285714282,2.8448979591836734
D3EB-610D,Bo,Cullabine,Male,24,Frequent Traveller,Technology,10,NY,Mixed,Masters,Computer Science,Data Scientist,Married,67447,1,Yes,2016-10-10,No,6,2,6,6,Mid,67447.0,2022-01-18,5,2,4,3,0,5,4,3,2022,-1,10,4.0588235294117645,3.3823529411764706,3.6176470588235294,3.235294117647059,0.0,2.8588235294117643,-0.8999999999999997,0.3999999999999999,-0.2999999999999999,2.8588235294117643
D3F6-A313,Alister,Gianullo,Male,27,Some Travel,Technology,34,CA,White,Masters,Computer Science,Software Engineer,Married,50949,1,No,2015-08-13,No,7,6,7,3,Senior,50949.0,2022-06-06,3,2,3,3,2,4,4,4,2022,0,10,4.55,3.6,2.625,3.2,0.65,2.9250000000000003,-0.7000000000000002,-0.19999999999999998,-0.20000000000000007,2.9250000000000003
D457-AB87,Geoffrey,Bambery,Male,24,Some Travel,Sales,29,CA,Mixed,Bachelors,Marketing,Sales Executive,Married,105859,2,No,2017-02-13,No,5,5,5,3,Senior,105859.0,2022-10-30,5,4,5,2,0,4,3,2,2022,-1,10,3.411764705882353,3.911764705882353,3.764705882352941,3.411764705882353,0.0,2.9,0.09999999999999998,1.0999999999999999,-0.3999999999999999,2.9
D471-4BFF,Dew,Jinkinson,Male,24,Frequent Traveller,Sales,9,NY,Black,Bachelors,Marketing,Sales Executive,Single,45410,0,No,2019-02-04,No,3,3,3,1,Mid,45410.0,2022-12-18,1,4,3,3,1,4,5,5,2022,0,10,3.0526315789473686,2.8947368421052633,3.0526315789473686,3.0,0.5263157894736842,2.505263157894737,1.9999999999999993,1.9999999999999993,0.9999999999999997,2.505263157894737
D49C-096C,George,Keddie,Non-Binary,26,No Travel,Sales,10,NY,Pacific Islander,High School,Economics,Sales Executive,Single,55537,0,No,2014-03-16,Yes,4,1,1,1,Junior,55537.0,2022-04-29,3,3,2,2,2,2,5,5,2022,0,10,3.4727272727272727,3.2545454545454544,4.036363636363636,3.1454545454545455,1.2545454545454546,3.0327272727272723,-0.042424242424242434,-0.15151515151515157,0.23636363636363641,3.0327272727272723
D4BE-786C,Hurleigh,Pashenkov,Male,24,No Travel,Sales,3,NY,White,Bachelors,Economics,Sales Executive,Single,128634,0,No,2018-06-11,No,4,4,4,4,Mid,128634.0,2022-06-14,4,2,5,2,0,2,5,4,2022,-1,10,2.888888888888889,4.62962962962963,2.6296296296296298,4.074074074074074,1.8888888888888888,3.2222222222222223,-0.49999999999999983,-1.4999999999999991,0.49999999999999983,3.2222222222222223
D4D5-27FB,Bengt,Keaves,Male,29,Some Travel,Technology,36,NY,White,No Formal Qualifications,Information Systems,Data Scientist,Divorced,86428,3,No,2014-11-20,Yes,6,5,5,5,Senior,86428.0,2022-01-21,4,2,2,3,0,4,5,5,2022,0,10,3.581818181818182,3.672727272727273,3.4545454545454546,3.381818181818182,0.7636363636363637,2.9709090909090907,-0.03030303030303031,0.05454545454545454,0.12727272727272732,2.9709090909090907
D4D7-3C3F,Annaliese,Hedingham,Female,28,Some Travel,Technology,27,NY,Mixed,High School,Information Systems,Machine Learning Engineer,Divorced,117918,2,No,2014-12-02,No,8,3,8,7,Mid,117918.0,2022-10-03,4,3,2,1,0,4,4,3,2022,-1,10,4.2444444444444445,3.688888888888889,3.977777777777778,3.466666666666667,0.0,3.075555555555556,-0.057142857142857106,0.20000000000000007,0.1714285714285714,3.075555555555556
D4DF-162F,Perla,Vivyan,Female,36,Some Travel,Technology,2,IL,White,High School,Computer Science,Engineering Manager,Divorced,247730,1,Yes,2020-03-25,No,2,2,2,0,Mid,247730.0,2022-04-02,5,3,4,3,1,5,3,3,2022,0,10,5.0,5.0,3.0,4.0,1.0,3.6,0.0,0.0,0.0,3.6
D529-0BC2,Katharina,Nehlsen,Female,24,Some Travel,Technology,42,CA,White,High School,Other,Data Scientist,Married,38775,1,Yes,2017-02-06,No,5,0,5,1,Junior,38775.0,2022-04-26,1,3,3,1,3,2,3,3,2022,0,10,2.7941176470588234,3.6176470588235294,3.735294117647059,2.7941176470588234,1.8235294117647058,2.9529411764705884,-0.09999999999999998,0.3000000000000001,-0.09999999999999998,2.9529411764705884
D565-284D,Bessie,Bellson,Female,47,Frequent Traveller,Sales,21,CA,White,Bachelors,Economics,Sales Executive,Single,65626,0,No,2012-01-27,No,10,2,5,1,Mid,65626.0,2022-07-24,3,5,5,2,0,5,3,2,2022,-1,10,3.576923076923077,3.519230769230769,3.0384615384615383,3.8846153846153846,0.5769230769230769,2.9192307692307695,0.04761904761904763,-0.059523809523809576,-0.02380952380952382,2.9192307692307695
D584-4E31,Patrica,Lamyman,Female,35,Some Travel,Human Resources,22,CA,Mixed,No Formal Qualifications,Economics,Recruiter,Married,67264,0,No,2012-02-22,No,10,8,8,2,Senior,67264.0,2022-06-08,5,4,5,2,1,5,4,3,2022,-1,10,4.1923076923076925,4.673076923076923,3.326923076923077,3.5576923076923075,1.7692307692307692,3.503846153846154,-0.21428571428571438,-0.22619047619047628,-0.0833333333333333,3.503846153846154
D5B3-425C,Lenard,Bouts,Male,26,Some Travel,Sales,7,CA,Black,Bachelors,Marketing,Sales Representative,Single,36101,0,No,2016-06-30,No,6,6,6,6,Senior,36101.0,2022-07-19,3,5,4,3,1,3,3,3,2022,0,10,2.5,3.3529411764705883,4.029411764705882,3.1176470588235294,0.7058823529411765,2.7411764705882353,0.19999999999999993,2.806606194937811e-17,-0.19999999999999998,2.7411764705882353
D5DA-363A,Rickey,Shere,Male,33,Some Travel,Sales,41,CA,Asian,High School,Marketing,Sales Executive,Married,71201,2,No,2012-01-24,No,10,8,10,4,Senior,71201.0,2022-01-05,4,4,4,1,2,4,5,4,2022,-1,10,3.5961538461538463,4.8076923076923075,3.519230769230769,3.2884615384615383,1.4807692307692308,3.3384615384615386,-0.13095238095238096,-0.03571428571428573,0.11904761904761908,3.3384615384615386
D676-2084,Shannon,Kuhnel,Male,21,Some Travel,Human Resources,41,NY,White,High School,Economics,Recruiter,Single,20583,0,No,2020-06-20,No,2,0,1,0,Junior,20583.0,2022-11-30,3,4,2,1,0,5,4,3,2022,-1,10,5.0,3.0,4.0,2.0,0.0,2.8,0.0,0.0,0.0,2.8
D676-4ECC,Florenza,Nesbit,Female,44,Some Travel,Technology,13,NY,White,Bachelors,Information Systems,Software Engineer,Single,57296,0,No,2014-11-29,No,8,5,7,3,Senior,57296.0,2022-06-29,5,3,4,1,0,4,4,4,2022,0,10,3.2,3.1555555555555554,3.2444444444444445,3.4444444444444446,0.8222222222222222,2.773333333333334,-0.6571428571428574,-0.34285714285714286,0.22857142857142856,2.773333333333334
D696-9D82,Eberto,Flaherty,Male,38,Some Travel,Technology,39,NY,White,Bachelors,Computer Science,Data Scientist,Single,65416,0,No,2012-03-25,No,10,5,10,7,Senior,65416.0,2022-02-04,3,5,2,2,1,2,3,2,2022,-1,10,3.519230769230769,3.269230769230769,4.134615384615385,3.0,0.6923076923076923,2.923076923076923,-0.14285714285714293,0.02380952380952385,-0.13095238095238104,2.923076923076923
D69C-8F84,Sada,Torrent,Female,40,Some Travel,Technology,26,CA,Mixed,Bachelors,Information Systems,Data Scientist,Divorced,59899,3,No,2014-02-06,No,8,2,3,6,Mid,59899.0,2019-07-28,3,2,2,3,0,2,4,4,2019,0,7,2.925925925925926,3.6666666666666665,3.4814814814814814,3.5555555555555554,1.0740740740740742,2.9407407407407407,-0.028571428571428623,-0.37142857142857144,-0.17142857142857146,2.9407407407407407
D6BA-10A1,Leandra,Keepin,Non-Binary,21,Some Travel,Technology,37,CA,White,Bachelors,Information Systems,Data Scientist,Single,43030,0,No,2021-06-10,No,1,0,1,1,Junior,43030.0,2016-02-21,3,5,2,1,1,4,5,5,2016,0,4,4.0,3.0,5.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0
D6D2-184B,Valenka,Kayley,Female,24,Some Travel,Technology,33,NY,White,Bachelors,Information Systems,Senior Software Engineer,Single,115399,0,No,2017-08-09,No,5,5,5,3,Senior,115399.0,2022-02-24,3,3,2,3,2,3,5,4,2022,-1,10,2.962962962962963,3.2962962962962963,2.037037037037037,2.6666666666666665,1.962962962962963,2.5851851851851855,0.4999999999999999,-0.4999999999999998,0.0,2.5851851851851855
D712-9E1C,Audi,Pibworth,Non-Binary,24,Some Travel,Sales,8,IL,Black,High School,Economics,Sales Executive,Single,85238,0,No,2017-12-24,No,5,0,4,1,Junior,85238.0,2022-10-31,3,3,2,1,0,3,3,2,2022,-1,10,3.3703703703703702,3.5925925925925926,3.3703703703703702,2.2962962962962963,1.2962962962962963,2.7851851851851848,0.49999999999999983,0.49999999999999983,-1.0,2.7851851851851848
D754-4CDF,Brien,Erett,Male,25,Some Travel,Technology,18,CA,White,Bachelors,Computer Science,Senior Software Engineer,Married,55541,1,No,2017-01-08,No,5,4,5,4,Mid,55541.0,2022-04-22,5,2,3,1,0,3,3,2,2022,-1,10,3.4411764705882355,4.0,2.676470588235294,3.7058823529411766,0.6764705882352942,2.9,-0.4999999999999999,-0.3999999999999999,-0.7999999999999999,2.9
D75C-3E43,Clint,Widdicombe,Male,25,Some Travel,Technology,24,CA,Pacific Islander,Masters,Other,Engineering Manager,Divorced,204154,1,Yes,2017-12-21,No,5,2,3,0,Mid,204154.0,2022-08-17,3,5,5,3,2,5,3,2,2022,-1,10,3.111111111111111,3.0,4.074074074074074,4.074074074074074,1.037037037037037,3.0592592592592593,0.9999999999999997,1.4999999999999998,-1.187575654052147e-16,3.0592592592592593
D7C2-EAA5,Camila,Lergan,Female,23,Frequent Traveller,Technology,16,CA,Mixed,Masters,Computer Science,Machine Learning Engineer,Divorced,67558,1,No,2018-03-31,No,4,1,1,1,Junior,67558.0,2022-08-13,3,3,4,2,0,5,5,4,2022,-1,10,3.4074074074074074,3.925925925925926,3.962962962962963,3.074074074074074,1.0,3.0740740740740744,-0.4999999999999999,0.9999999999999998,-0.4999999999999999,3.0740740740740744
D7EE-56FC,Zsa zsa,Evered,Female,39,Frequent Traveller,Sales,17,CA,White,High School,Technical Degree,Sales Executive,Married,107863,1,Yes,2012-01-19,Yes,8,8,8,5,Senior,107863.0,2022-02-01,3,3,3,1,1,2,4,4,2022,0,10,3.272727272727273,3.981818181818182,3.4545454545454546,3.4909090909090907,0.8363636363636363,3.007272727272727,-0.16363636363636364,0.048484848484848485,-0.08484848484848483,3.007272727272727
D7F8-1775,Benyamin,Jane,Male,36,Some Travel,Sales,13,CA,White,Bachelors,Marketing,Sales Executive,Single,121303,0,No,2014-07-12,No,8,2,3,0,Mid,121303.0,2022-04-10,5,2,2,1,2,3,3,2,2022,-1,10,3.533333333333333,4.444444444444445,3.511111111111111,3.3777777777777778,1.9333333333333333,3.3600000000000003,0.028571428571428532,0.08571428571428572,-0.4000000000000001,3.3600000000000003
D825-CC31,Debera,Extence,Female,25,Some Travel,Technology,5,NY,Pacific Islander,Bachelors,Computer Science,Machine Learning Engineer,Divorced,44082,1,No,2015-05-24,No,7,3,4,2,Mid,44082.0,2022-07-30,3,3,4,3,0,3,3,3,2022,0,10,3.05,4.1,3.125,3.6,0.75,2.925,-0.29999999999999993,0.20000000000000004,-4.5765876856059633e-17,2.925
D836-B375,Ellette,McKean,Female,44,Some Travel,Technology,21,NY,Black,High School,Computer Science,Software Engineer,Married,91563,1,No,2013-11-06,No,9,9,9,8,Senior,91563.0,2022-12-23,5,4,4,3,0,2,5,5,2022,0,10,3.204081632653061,4.918367346938775,4.142857142857143,4.387755102040816,0.5306122448979592,3.4367346938775514,0.24999999999999994,0.10714285714285711,0.10714285714285714,3.4367346938775514
D86B-2E5E,Michele,Deane,Female,27,Some Travel,Sales,25,NY,White,Bachelors,Technical Degree,Sales Executive,Married,91202,0,Yes,2015-02-15,No,7,5,7,2,Senior,91202.0,2022-03-07,3,4,4,1,1,5,3,3,2022,0,10,4.45,3.75,3.875,3.65,0.95,3.335,0.3000000000000001,0.19999999999999993,-0.3,3.335
D871-1F74,Beitris,Davers,Female,32,Frequent Traveller,Technology,40,CA,White,Doctorate,Computer Science,Data Scientist,Single,60759,0,No,2014-06-22,No,8,0,6,3,Junior,60759.0,2022-11-08,3,4,3,3,0,1,5,5,2022,0,10,2.8,2.977777777777778,3.3333333333333335,3.1777777777777776,0.7111111111111111,2.5999999999999996,-1.3765740118404743e-16,-0.5142857142857142,0.3142857142857143,2.5999999999999996
D8B3-30D2,Madeleine,Hazelby,Female,22,Some Travel,Technology,40,CA,White,No Formal Qualifications,Business Studies,Data Scientist,Married,53080,1,Yes,2019-12-24,Yes,2,0,1,0,Junior,53080.0,2022-02-03,4,4,5,3,1,4,5,5,2022,0,10,3.2962962962962963,4.518518518518518,4.0,3.388888888888889,0.8333333333333334,3.2074074074074077,0.20000000000000004,0.06666666666666668,0.28333333333333344,3.2074074074074077
D8F6-DED3,Myrvyn,Edsell,Male,20,Some Travel,Technology,23,CA,White,No Formal Qualifications,Computer Science,Software Engineer,Married,26752,0,Yes,2020-01-28,No,2,0,1,1,Junior,26752.0,2022-06-08,4,2,3,3,0,4,3,2,2022,-1,10,4.0,4.0,2.0,3.0,0.0,2.6,0.0,0.0,0.0,2.6
D8FC-E2F7,Gigi,Monkhouse,Female,22,Some Travel,Sales,10,CA,White,Bachelors,Economics,Sales Representative,Divorced,36980,3,Yes,2021-12-01,Yes,0,0,0,0,Junior,36980.0,2022-07-17,4,2,3,1,1,3,4,4,2022,0,10,3.074074074074074,3.759259259259259,3.185185185185185,3.740740740740741,1.0555555555555556,2.962962962962963,-0.3333333333333334,0.06666666666666668,6.201819877084827e-18,2.962962962962963
D906-B674,Uta,Melmar,Female,42,No Travel,Technology,45,NY,Black,Bachelors,Information Systems,Engineering Manager,Married,259284,1,No,2012-01-09,No,10,2,6,6,Mid,259284.0,2022-07-16,3,5,3,3,3,2,5,4,2022,-1,10,2.9814814814814814,3.7777777777777777,4.296296296296297,4.037037037037037,1.1851851851851851,3.2555555555555555,-0.03333333333333334,-0.016666666666666663,-0.033333333333333326,3.2555555555555555
D91C-815B,Lucille,Balser,Female,22,Frequent Traveller,Sales,26,CA,White,High School,Economics,Sales Representative,Married,42250,2,Yes,2018-05-23,Yes,4,1,3,2,Junior,42250.0,2022-05-25,3,2,1,3,0,2,4,3,2022,-1,10,3.0727272727272728,3.5454545454545454,3.381818181818182,3.5090909090909093,0.4,2.781818181818182,-0.012121212121212139,-0.15151515151515146,-0.006060606060606062,2.781818181818182
D921-AC35,Jeniece,Mac,Female,45,Some Travel,Technology,7,CA,White,Masters,Business Studies,Senior Software Engineer,Single,104720,0,No,2014-03-29,No,8,7,7,0,Senior,104720.0,2022-01-17,3,3,2,3,2,2,3,2,2022,-1,10,2.888888888888889,3.2666666666666666,2.977777777777778,2.8222222222222224,1.488888888888889,2.688888888888889,-0.4857142857142859,-0.7142857142857144,-0.4,2.688888888888889
D926-DED9,Sancho,Rawlingson,Male,40,Some Travel,Technology,39,CA,White,High School,Computer Science,Analytics Manager,Divorced,409998,2,No,2014-04-14,No,8,3,6,3,Mid,409998.0,2022-07-17,3,4,1,3,0,4,4,4,2022,0,10,3.6222222222222222,2.7555555555555555,3.466666666666667,3.022222222222222,1.1777777777777778,2.8088888888888888,-0.08571428571428574,0.3142857142857143,0.2571428571428571,2.8088888888888888
D92F-63AD,Gabey,Whitloe,Female,19,Frequent Traveller,Technology,45,CA,White,Bachelors,Computer Science,Data Scientist,Single,32322,0,No,2021-04-22,No,1,1,1,1,Junior,32322.0,2021-05-01,5,3,3,1,3,4,4,4,2021,0,9,4.0,5.0,3.0,3.0,3.0,3.6,0.0,0.0,0.0,3.6
D933-AAC4,Tann,Learmouth,Non-Binary,42,Some Travel,Technology,33,CA,Asian,Masters,Computer Science,Engineering Manager,Married,213191,2,No,2019-01-03,No,3,0,1,2,Junior,213191.0,2022-03-30,4,5,4,1,2,3,4,3,2022,-1,10,3.473684210526316,2.5789473684210527,4.052631578947368,3.526315789473684,1.5263157894736843,3.031578947368421,1.9999999999999993,-0.9999999999999997,-1.9999999999999993,3.031578947368421
D93A-CC98,Arabella,Mont,Female,24,Some Travel,Sales,27,NY,White,Masters,Marketing,Sales Executive,Single,208684,0,Yes,2018-03-06,Yes,2,0,0,0,Junior,208684.0,2022-04-27,4,3,2,1,1,4,5,5,2022,0,10,3.1818181818181817,3.8545454545454545,3.272727272727273,2.9454545454545453,1.0363636363636364,2.8581818181818184,-0.08484848484848487,-0.012121212121212132,0.08484848484848485,2.8581818181818184
D954-6402,Ara,Daulton,Male,25,Some Travel,Sales,14,IL,White,Bachelors,Marketing,Sales Executive,Single,123307,0,Yes,2015-12-23,Yes,7,2,3,1,Mid,123307.0,2022-03-06,5,3,4,1,0,5,5,4,2022,-1,10,3.4727272727272727,3.890909090909091,3.8,3.7454545454545456,1.2181818181818183,3.2254545454545456,-0.1333333333333333,0.04848484848484848,-0.024242424242424232,3.2254545454545456
D962-9E69,Esteban,Guiraud,Male,23,Some Travel,Technology,33,CA,White,No Formal Qualifications,Computer Science,Data Scientist,Divorced,29490,1,No,2020-04-27,No,2,0,1,2,Junior,29490.0,2022-09-27,5,3,4,2,1,4,4,3,2022,-1,10,4.0,5.0,3.0,4.0,1.0,3.4,0.0,0.0,0.0,3.4
D970-9F5E,Lilla,Ledamun,Female,29,Some Travel,Technology,36,CA,Asian,Bachelors,Computer Science,Data Scientist,Married,46813,0,No,2014-05-29,Yes,6,1,1,1,Junior,46813.0,2022-03-05,4,3,5,3,1,2,4,4,2022,0,10,3.2363636363636363,4.0,3.2545454545454544,4.2727272727272725,0.5818181818181818,3.069090909090909,-0.03030303030303031,0.024242424242424225,-0.048484848484848485,3.069090909090909
D9AE-B32C,Leelah,Ludvigsen,Female,22,Some Travel,Technology,7,CA,White,No Formal Qualifications,Computer Science,Software Engineer,Single,28359,0,No,2020-02-23,No,2,1,2,1,Junior,28359.0,2022-08-02,4,2,4,2,1,4,4,4,2022,0,10,4.0,4.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,3.0
DA17-A31F,Gleda,Verzey,Female,23,Some Travel,Technology,15,CA,White,High School,Information Systems,Machine Learning Engineer,Divorced,78275,2,No,2019-10-18,No,3,0,3,2,Junior,78275.0,2017-07-22,2,1,3,1,3,2,3,2,2017,-1,5,2.0,2.0,1.0,3.0,3.0,2.2,0.0,0.0,0.0,2.2
DA4C-7F2E,Carmita,Kenion,Female,26,Some Travel,Technology,18,NY,White,Bachelors,Computer Science,Analytics Manager,Married,178836,0,No,2016-04-18,No,6,4,5,6,Mid,178836.0,2022-05-10,5,2,5,3,0,5,5,4,2022,-1,10,4.029411764705882,4.0588235294117645,2.5,3.735294117647059,0.7941176470588235,3.0235294117647062,-2.806606194937811e-17,0.19999999999999996,0.09999999999999996,3.0235294117647062
DA8E-9496,Tobias,Polkinghorne,Male,27,Some Travel,Technology,22,CA,White,High School,Computer Science,Data Scientist,Single,56449,0,Yes,2016-10-04,Yes,3,1,1,2,Junior,56449.0,2022-03-17,3,2,4,3,0,3,3,3,2022,0,10,3.690909090909091,3.3454545454545452,3.0545454545454547,3.618181818181818,0.36363636363636365,2.814545454545454,-0.030303030303030356,-0.13939393939393943,0.01818181818181816,2.814545454545454
DAE0-B44F,Karlotta,Hackwell,Female,24,Some Travel,Sales,4,CA,Mixed,Bachelors,Economics,Sales Executive,Married,133274,1,No,2016-06-23,No,6,2,3,1,Mid,133274.0,2022-10-23,4,4,4,1,0,4,5,4,2022,-1,10,3.2941176470588234,3.5588235294117645,3.264705882352941,3.7941176470588234,0.8823529411764706,2.9588235294117644,0.09999999999999998,0.29999999999999993,0.3999999999999999,2.9588235294117644
DB54-E47D,Violet,Pearsall,Female,22,Frequent Traveller,Technology,29,CA,Mixed,High School,Computer Science,Data Scientist,Single,45850,0,No,2018-12-08,No,4,2,3,1,Mid,45850.0,2022-02-24,3,2,4,2,2,2,5,5,2022,0,10,1.5263157894736843,3.473684210526316,2.9473684210526314,3.526315789473684,1.5263157894736843,2.6,-1.9999999999999993,0.9999999999999997,1.9999999999999993,2.6
DB6B-88DA,Lindie,Oliver-Paull,Female,25,Some Travel,Technology,1,IL,Pacific Islander,No Formal Qualifications,Information Systems,Software Engineer,Married,48570,1,Yes,2018-05-03,No,4,4,4,1,Mid,48570.0,2022-02-03,5,5,4,3,0,2,4,4,2022,0,10,2.7037037037037037,4.111111111111111,4.037037037037037,3.037037037037037,0.5925925925925926,2.8962962962962964,0.4999999999999999,0.49999999999999967,0.0,2.8962962962962964
DB6C-3B2F,Yelena,Paskerful,Female,19,Some Travel,Technology,43,CA,White,Bachelors,Information Systems,Data Scientist,Single,49006,1,No,2022-07-18,Yes,0,0,0,0,Junior,49006.0,2022-02-10,3,3,5,1,1,2,5,4,2022,-1,10,3.5185185185185186,4.055555555555555,3.3518518518518516,3.925925925925926,0.9629629629629629,3.162962962962963,0.11666666666666667,-0.033333333333333354,0.01666666666666669,3.162962962962963
DBF0-2EA3,Kaitlyn,Ernshaw,Female,27,Frequent Traveller,Technology,1,CA,White,Masters,Computer Science,Senior Software Engineer,Married,56302,2,Yes,2016-08-04,No,6,3,5,4,Mid,56302.0,2022-12-07,1,1,2,3,0,2,5,5,2022,0,10,3.235294117647059,2.8529411764705883,2.3823529411764706,3.176470588235294,0.5294117647058824,2.4352941176470586,-0.7999999999999999,-0.10000000000000006,0.19999999999999993,2.4352941176470586
DBF5-E57D,Freeland,Chalcot,Male,25,Some Travel,Technology,25,CA,White,Bachelors,Other,Analytics Manager,Divorced,303446,1,No,2018-05-11,No,4,0,3,0,Junior,303446.0,2022-09-24,3,5,3,1,1,2,3,2,2022,-1,10,1.6666666666666667,3.5925925925925926,3.7037037037037037,3.5925925925925926,0.37037037037037035,2.5851851851851855,0.5000000000000001,5.937878270260735e-17,-0.9999999999999997,2.5851851851851855
